IID,path,instance
3047554,3047554_21015_0_0.png,left
3047554,3047554_21016_0_0.png,right
3047621,3047621_21015_0_0.png,left
3047621,3047621_21016_0_0.png,right
3047871,3047871_21015_1_0.png,left
3047871,3047871_21016_1_0.png,right
3048019,3048019_21015_0_0.png,left
3048019,3048019_21016_0_0.png,right
3048213,3048213_21015_0_0.png,left
3048213,3048213_21016_0_1.png,right
3048278,3048278_21015_1_0.png,left
3048278,3048278_21016_1_0.png,right
3048343,3048343_21015_0_0.png,left
3048343,3048343_21016_0_0.png,right
3048394,3048394_21015_0_0.png,left
3048394,3048394_21016_0_0.png,right
3048439,3048439_21015_0_0.png,left
3048439,3048439_21016_0_0.png,right
3048710,3048710_21015_0_0.png,left
3048710,3048710_21016_0_0.png,right
3048890,3048890_21015_0_0.png,left
3048890,3048890_21016_0_0.png,right
3049721,3049721_21015_0_0.png,left
3049721,3049721_21016_0_0.png,right
3049894,3049894_21015_0_0.png,left
3049894,3049894_21016_0_0.png,right
3049926,3049926_21015_0_0.png,left
3049926,3049926_21016_0_0.png,right
3049955,3049955_21015_1_0.png,left
3049955,3049955_21016_1_0.png,right
3050100,3050100_21015_0_0.png,left
3050100,3050100_21016_0_0.png,right
3050354,3050354_21015_0_0.png,left
3050354,3050354_21016_0_0.png,right
3050538,3050538_21015_0_0.png,left
3050538,3050538_21016_0_0.png,right
3050715,3050715_21015_0_0.png,left
3050715,3050715_21016_0_0.png,right
3050821,3050821_21015_0_0.png,left
3050821,3050821_21016_0_0.png,right
3050935,3050935_21015_0_0.png,left
3050935,3050935_21016_0_0.png,right
3050993,3050993_21015_0_0.png,left
3050993,3050993_21016_0_0.png,right
3051088,3051088_21015_1_0.png,left
3051088,3051088_21016_1_0.png,right
3051125,3051125_21015_0_0.png,left
3051125,3051125_21016_0_0.png,right
3051375,3051375_21015_0_0.png,left
3051375,3051375_21016_0_0.png,right
3051435,3051435_21015_1_0.png,left
3051435,3051435_21016_1_0.png,right
3051522,3051522_21015_0_0.png,left
3051522,3051522_21016_0_0.png,right
3051647,3051647_21015_1_0.png,left
3051647,3051647_21016_1_0.png,right
3051885,3051885_21015_0_0.png,left
3051885,3051885_21016_0_0.png,right
3051955,3051955_21015_0_0.png,left
3051955,3051955_21016_0_0.png,right
3051981,3051981_21015_1_0.png,left
3051981,3051981_21016_1_0.png,right
3052115,3052115_21015_0_0.png,left
3052115,3052115_21016_0_0.png,right
3052164,3052164_21015_1_0.png,left
3052164,3052164_21016_1_0.png,right
3052203,3052203_21015_0_0.png,left
3052203,3052203_21016_0_0.png,right
3052224,3052224_21015_0_0.png,left
3052224,3052224_21016_0_0.png,right
3052238,3052238_21015_0_0.png,left
3052238,3052238_21016_0_0.png,right
3052341,3052341_21015_0_0.png,left
3052341,3052341_21016_0_0.png,right
3052550,3052550_21015_0_0.png,left
3052550,3052550_21016_0_0.png,right
3052645,3052645_21015_0_0.png,left
3052645,3052645_21016_0_0.png,right
3052908,3052908_21015_0_0.png,left
3052908,3052908_21016_0_0.png,right
3052921,3052921_21015_0_0.png,left
3052921,3052921_21016_0_0.png,right
3052933,3052933_21015_0_0.png,left
3052933,3052933_21016_0_0.png,right
3053068,3053068_21015_0_0.png,left
3053068,3053068_21016_0_0.png,right
3053145,3053145_21015_0_0.png,left
3053145,3053145_21016_0_0.png,right
3053158,3053158_21015_0_0.png,left
3053158,3053158_21016_0_0.png,right
3053214,3053214_21015_0_0.png,left
3053214,3053214_21016_0_0.png,right
3053249,3053249_21015_0_0.png,left
3053249,3053249_21016_0_0.png,right
3053344,3053344_21015_0_0.png,left
3053344,3053344_21016_0_0.png,right
3053640,3053640_21015_0_0.png,left
3053640,3053640_21016_0_0.png,right
3053750,3053750_21015_0_0.png,left
3053750,3053750_21016_0_0.png,right
3053877,3053877_21015_0_0.png,left
3053877,3053877_21016_0_0.png,right
3053882,3053882_21015_0_0.png,left
3053882,3053882_21016_0_0.png,right
3054000,3054000_21015_0_0.png,left
3054000,3054000_21016_0_0.png,right
3054097,3054097_21015_1_0.png,left
3054097,3054097_21016_1_0.png,right
3054182,3054182_21015_0_0.png,left
3054182,3054182_21016_0_0.png,right
3054276,3054276_21015_0_0.png,left
3054276,3054276_21016_0_0.png,right
3054667,3054667_21015_1_0.png,left
3054667,3054667_21016_1_0.png,right
3054689,3054689_21015_0_0.png,left
3054689,3054689_21016_0_0.png,right
3054735,3054735_21015_0_0.png,left
3054735,3054735_21016_0_0.png,right
3054861,3054861_21015_1_0.png,left
3054861,3054861_21016_1_0.png,right
3055028,3055028_21015_0_0.png,left
3055028,3055028_21016_0_0.png,right
3055035,3055035_21015_0_0.png,left
3055035,3055035_21016_0_0.png,right
3055060,3055060_21015_0_0.png,left
3055060,3055060_21016_0_0.png,right
3055184,3055184_21015_0_0.png,left
3055184,3055184_21016_0_0.png,right
3055586,3055586_21015_0_0.png,left
3055586,3055586_21016_1_0.png,right
3055648,3055648_21015_0_0.png,left
3055648,3055648_21016_0_0.png,right
3055680,3055680_21015_0_0.png,left
3055680,3055680_21016_0_0.png,right
3055916,3055916_21015_0_0.png,left
3055916,3055916_21016_0_0.png,right
3055930,3055930_21015_0_0.png,left
3055930,3055930_21016_0_0.png,right
3056022,3056022_21015_0_0.png,left
3056022,3056022_21016_0_0.png,right
3056137,3056137_21015_0_0.png,left
3056137,3056137_21016_0_0.png,right
3056179,3056179_21015_0_0.png,left
3056179,3056179_21016_0_0.png,right
3056228,3056228_21015_0_0.png,left
3056228,3056228_21016_0_0.png,right
3056626,3056626_21015_0_0.png,left
3056626,3056626_21016_0_0.png,right
3056642,3056642_21015_0_0.png,left
3056642,3056642_21016_0_0.png,right
3056724,3056724_21015_0_0.png,left
3056724,3056724_21016_0_0.png,right
3056746,3056746_21015_0_0.png,left
3056746,3056746_21016_0_0.png,right
3056789,3056789_21015_1_0.png,left
3056789,3056789_21016_1_0.png,right
3056984,3056984_21015_0_0.png,left
3056984,3056984_21016_0_0.png,right
3057253,3057253_21015_1_0.png,left
3057253,3057253_21016_1_0.png,right
3057296,3057296_21015_1_0.png,left
3057296,3057296_21016_1_0.png,right
3057336,3057336_21015_1_0.png,left
3057336,3057336_21016_1_0.png,right
3057455,3057455_21015_0_0.png,left
3057455,3057455_21016_0_0.png,right
3057630,3057630_21015_1_0.png,left
3057630,3057630_21016_1_0.png,right
3057785,3057785_21015_1_0.png,left
3057785,3057785_21016_1_0.png,right
3057954,3057954_21015_1_0.png,left
3057954,3057954_21016_1_0.png,right
3057976,3057976_21015_1_0.png,left
3057976,3057976_21016_1_0.png,right
3058108,3058108_21015_0_0.png,left
3058108,3058108_21016_0_0.png,right
3058245,3058245_21015_0_0.png,left
3058245,3058245_21016_0_0.png,right
3058261,3058261_21015_1_0.png,left
3058261,3058261_21016_1_0.png,right
3058299,3058299_21015_0_0.png,left
3058299,3058299_21016_0_0.png,right
3058582,3058582_21015_0_0.png,left
3058582,3058582_21016_0_0.png,right
3058635,3058635_21015_0_0.png,left
3058635,3058635_21016_0_0.png,right
3058780,3058780_21015_1_0.png,left
3058780,3058780_21016_1_0.png,right
3058842,3058842_21015_0_0.png,left
3058842,3058842_21016_0_0.png,right
3058906,3058906_21015_0_0.png,left
3058906,3058906_21016_0_0.png,right
3058943,3058943_21015_0_0.png,left
3058943,3058943_21016_0_0.png,right
3058968,3058968_21015_1_0.png,left
3058968,3058968_21016_1_0.png,right
3058985,3058985_21015_0_0.png,left
3058985,3058985_21016_0_0.png,right
3058994,3058994_21015_1_0.png,left
3058994,3058994_21016_1_0.png,right
3059050,3059050_21015_0_0.png,left
3059050,3059050_21016_0_0.png,right
3059285,3059285_21015_0_0.png,left
3059285,3059285_21016_0_0.png,right
3059446,3059446_21015_0_0.png,left
3059446,3059446_21016_0_0.png,right
3059614,3059614_21015_0_0.png,left
3059614,3059614_21016_0_0.png,right
3059649,3059649_21015_1_0.png,left
3059649,3059649_21016_1_0.png,right
3059782,3059782_21015_0_0.png,left
3059782,3059782_21016_0_0.png,right
3059815,3059815_21015_0_0.png,left
3059815,3059815_21016_0_0.png,right
3059840,3059840_21015_0_0.png,left
3059840,3059840_21016_0_0.png,right
3059945,3059945_21015_1_0.png,left
3059945,3059945_21016_1_0.png,right
3059999,3059999_21015_1_0.png,left
3059999,3059999_21016_1_0.png,right
3060006,3060006_21015_0_0.png,left
3060006,3060006_21016_0_0.png,right
3060079,3060079_21015_0_0.png,left
3060079,3060079_21016_0_0.png,right
3060085,3060085_21015_0_0.png,left
3060085,3060085_21016_0_0.png,right
3060183,3060183_21015_1_0.png,left
3060183,3060183_21016_1_0.png,right
3060208,3060208_21015_0_0.png,left
3060208,3060208_21016_0_0.png,right
3060233,3060233_21015_0_0.png,left
3060233,3060233_21016_0_0.png,right
3060257,3060257_21015_0_0.png,left
3060257,3060257_21016_0_0.png,right
3060792,3060792_21015_0_0.png,left
3060792,3060792_21016_0_0.png,right
3060816,3060816_21015_0_0.png,left
3060816,3060816_21016_0_0.png,right
3060841,3060841_21015_0_0.png,left
3060841,3060841_21016_0_0.png,right
3060877,3060877_21015_0_0.png,left
3060877,3060877_21016_0_0.png,right
3061334,3061334_21015_1_0.png,left
3061334,3061334_21016_1_0.png,right
3061369,3061369_21015_0_0.png,left
3061369,3061369_21016_0_0.png,right
3061403,3061403_21015_1_0.png,left
3061403,3061403_21016_1_0.png,right
3061657,3061657_21015_0_0.png,left
3061657,3061657_21016_0_0.png,right
3061670,3061670_21015_1_0.png,left
3061670,3061670_21016_1_0.png,right
3061782,3061782_21015_1_0.png,left
3061782,3061782_21016_1_0.png,right
3061815,3061815_21015_1_0.png,left
3061815,3061815_21016_1_0.png,right
3062044,3062044_21015_0_0.png,left
3062044,3062044_21016_0_0.png,right
3062192,3062192_21015_0_0.png,left
3062192,3062192_21016_0_0.png,right
3062226,3062226_21015_0_0.png,left
3062226,3062226_21016_0_0.png,right
3062269,3062269_21015_0_0.png,left
3062269,3062269_21016_0_0.png,right
3062320,3062320_21015_0_0.png,left
3062320,3062320_21016_0_0.png,right
3062609,3062609_21015_0_0.png,left
3062609,3062609_21016_0_0.png,right
3062617,3062617_21015_0_0.png,left
3062617,3062617_21016_0_0.png,right
3062663,3062663_21015_1_0.png,left
3062663,3062663_21016_1_0.png,right
3062867,3062867_21015_0_0.png,left
3062867,3062867_21016_0_0.png,right
3062930,3062930_21015_1_0.png,left
3062930,3062930_21016_1_0.png,right
3063039,3063039_21015_0_0.png,left
3063039,3063039_21016_0_0.png,right
3063088,3063088_21015_0_0.png,left
3063088,3063088_21016_0_0.png,right
3063259,3063259_21015_0_0.png,left
3063259,3063259_21016_0_0.png,right
3063265,3063265_21015_0_0.png,left
3063265,3063265_21016_0_0.png,right
3063428,3063428_21015_0_0.png,left
3063428,3063428_21016_0_0.png,right
3063536,3063536_21015_0_0.png,left
3063536,3063536_21016_0_0.png,right
3063629,3063629_21015_0_0.png,left
3063629,3063629_21016_0_0.png,right
3063806,3063806_21015_1_0.png,left
3063806,3063806_21016_1_0.png,right
3064362,3064362_21015_0_0.png,left
3064362,3064362_21016_0_0.png,right
3064540,3064540_21015_1_0.png,left
3064540,3064540_21016_1_0.png,right
3064596,3064596_21015_0_0.png,left
3064596,3064596_21016_0_0.png,right
3064724,3064724_21015_0_0.png,left
3064724,3064724_21016_0_0.png,right
3064880,3064880_21015_0_0.png,left
3064880,3064880_21016_0_0.png,right
3064966,3064966_21015_0_0.png,left
3064966,3064966_21016_0_0.png,right
3065011,3065011_21015_1_0.png,left
3065011,3065011_21016_1_0.png,right
3065236,3065236_21015_0_0.png,left
3065236,3065236_21016_0_0.png,right
3065327,3065327_21015_0_0.png,left
3065327,3065327_21016_0_0.png,right
3065418,3065418_21015_0_0.png,left
3065418,3065418_21016_0_0.png,right
3065466,3065466_21015_0_0.png,left
3065466,3065466_21016_0_0.png,right
3065582,3065582_21015_0_0.png,left
3065582,3065582_21016_0_0.png,right
3065619,3065619_21015_0_0.png,left
3065619,3065619_21016_0_0.png,right
3065660,3065660_21015_0_0.png,left
3065660,3065660_21016_0_0.png,right
3065717,3065717_21015_0_0.png,left
3065717,3065717_21016_0_0.png,right
3065906,3065906_21015_0_0.png,left
3065906,3065906_21016_0_0.png,right
3065920,3065920_21015_0_0.png,left
3065920,3065920_21016_0_0.png,right
3066017,3066017_21015_1_0.png,left
3066017,3066017_21016_1_0.png,right
3066076,3066076_21015_0_0.png,left
3066076,3066076_21016_0_0.png,right
3066382,3066382_21015_0_0.png,left
3066382,3066382_21016_0_0.png,right
3066437,3066437_21015_1_0.png,left
3066437,3066437_21016_1_0.png,right
3066636,3066636_21015_0_0.png,left
3066636,3066636_21016_0_0.png,right
3066661,3066661_21015_0_0.png,left
3066661,3066661_21016_0_0.png,right
3066819,3066819_21015_0_0.png,left
3066819,3066819_21016_0_0.png,right
3066828,3066828_21015_0_0.png,left
3066828,3066828_21016_0_0.png,right
3066887,3066887_21015_0_0.png,left
3066887,3066887_21016_0_0.png,right
3066914,3066914_21015_0_0.png,left
3066914,3066914_21016_0_0.png,right
3066933,3066933_21015_0_0.png,left
3066933,3066933_21016_0_0.png,right
3067023,3067023_21015_0_0.png,left
3067023,3067023_21016_0_0.png,right
3067113,3067113_21015_1_0.png,left
3067113,3067113_21016_1_0.png,right
3067247,3067247_21015_0_0.png,left
3067247,3067247_21016_0_0.png,right
3067354,3067354_21015_0_0.png,left
3067354,3067354_21016_0_0.png,right
3067363,3067363_21015_1_0.png,left
3067363,3067363_21016_1_0.png,right
3067422,3067422_21015_0_0.png,left
3067422,3067422_21016_0_0.png,right
3067458,3067458_21015_1_0.png,left
3067458,3067458_21016_1_0.png,right
3067503,3067503_21015_0_0.png,left
3067503,3067503_21016_0_0.png,right
3067849,3067849_21015_1_0.png,left
3067849,3067849_21016_1_0.png,right
3067857,3067857_21015_1_0.png,left
3067857,3067857_21016_1_0.png,right
3067895,3067895_21015_0_0.png,left
3067895,3067895_21016_0_0.png,right
3067993,3067993_21015_0_0.png,left
3067993,3067993_21016_0_0.png,right
3068078,3068078_21015_0_0.png,left
3068078,3068078_21016_0_0.png,right
3068104,3068104_21015_1_0.png,left
3068104,3068104_21016_1_0.png,right
3068141,3068141_21015_0_0.png,left
3068141,3068141_21016_0_0.png,right
3068177,3068177_21015_0_0.png,left
3068177,3068177_21016_0_0.png,right
3068198,3068198_21015_0_0.png,left
3068198,3068198_21016_0_0.png,right
3068486,3068486_21015_0_0.png,left
3068486,3068486_21016_0_0.png,right
3068611,3068611_21015_1_0.png,left
3068611,3068611_21016_1_0.png,right
3068689,3068689_21015_0_0.png,left
3068689,3068689_21016_0_0.png,right
3068760,3068760_21015_0_0.png,left
3068760,3068760_21016_0_0.png,right
3068772,3068772_21015_0_0.png,left
3068772,3068772_21016_0_0.png,right
3068964,3068964_21015_0_0.png,left
3068964,3068964_21016_0_0.png,right
3069111,3069111_21015_0_0.png,left
3069111,3069111_21016_0_0.png,right
3069124,3069124_21015_0_0.png,left
3069124,3069124_21016_0_0.png,right
3069240,3069240_21015_0_0.png,left
3069240,3069240_21016_0_0.png,right
3069572,3069572_21015_1_0.png,left
3069572,3069572_21016_1_0.png,right
3069604,3069604_21015_0_0.png,left
3069604,3069604_21016_0_0.png,right
3069665,3069665_21015_0_0.png,left
3069665,3069665_21016_0_0.png,right
3069925,3069925_21015_0_0.png,left
3069925,3069925_21016_0_0.png,right
3070081,3070081_21015_0_0.png,left
3070081,3070081_21016_0_0.png,right
3070097,3070097_21015_0_0.png,left
3070097,3070097_21016_0_0.png,right
3070318,3070318_21015_1_0.png,left
3070318,3070318_21016_1_0.png,right
3070366,3070366_21015_1_0.png,left
3070366,3070366_21016_1_0.png,right
3070384,3070384_21015_1_0.png,left
3070384,3070384_21016_1_0.png,right
3070414,3070414_21015_1_0.png,left
3070414,3070414_21016_0_0.png,right
3070462,3070462_21015_1_0.png,left
3070462,3070462_21016_1_0.png,right
3070512,3070512_21015_0_0.png,left
3070512,3070512_21016_0_0.png,right
3070585,3070585_21015_0_0.png,left
3070585,3070585_21016_0_0.png,right
3070701,3070701_21015_0_0.png,left
3070701,3070701_21016_0_0.png,right
3070883,3070883_21015_0_0.png,left
3070883,3070883_21016_0_0.png,right
3071281,3071281_21015_0_0.png,left
3071281,3071281_21016_0_0.png,right
3071306,3071306_21015_0_0.png,left
3071306,3071306_21016_0_0.png,right
3071343,3071343_21015_0_0.png,left
3071343,3071343_21016_0_0.png,right
3071385,3071385_21015_0_0.png,left
3071385,3071385_21016_0_0.png,right
3071488,3071488_21015_0_0.png,left
3071488,3071488_21016_0_0.png,right
3071514,3071514_21015_0_0.png,left
3071514,3071514_21016_0_0.png,right
3071557,3071557_21015_0_0.png,left
3071557,3071557_21016_0_0.png,right
3071595,3071595_21015_0_0.png,left
3071595,3071595_21016_0_0.png,right
3071774,3071774_21015_0_0.png,left
3071774,3071774_21016_0_0.png,right
3071904,3071904_21015_0_0.png,left
3071904,3071904_21016_0_0.png,right
3071965,3071965_21015_0_0.png,left
3071965,3071965_21016_0_0.png,right
3072160,3072160_21015_0_0.png,left
3072160,3072160_21016_0_0.png,right
3072369,3072369_21015_1_0.png,left
3072369,3072369_21016_1_0.png,right
3072381,3072381_21015_0_0.png,left
3072381,3072381_21016_0_0.png,right
3072424,3072424_21015_0_0.png,left
3072424,3072424_21016_0_0.png,right
3072580,3072580_21015_1_0.png,left
3072580,3072580_21016_1_0.png,right
3072614,3072614_21015_0_0.png,left
3072614,3072614_21016_0_0.png,right
3072686,3072686_21015_0_0.png,left
3072686,3072686_21016_0_0.png,right
3072802,3072802_21015_0_0.png,left
3072802,3072802_21016_0_0.png,right
3073038,3073038_21015_0_0.png,left
3073038,3073038_21016_0_0.png,right
3073108,3073108_21015_0_0.png,left
3073108,3073108_21016_0_0.png,right
3073261,3073261_21015_0_0.png,left
3073261,3073261_21016_0_0.png,right
3073302,3073302_21015_1_0.png,left
3073302,3073302_21016_1_0.png,right
3073364,3073364_21015_0_0.png,left
3073364,3073364_21016_0_0.png,right
3073601,3073601_21015_0_0.png,left
3073601,3073601_21016_0_0.png,right
3073717,3073717_21015_0_0.png,left
3073717,3073717_21016_0_0.png,right
3073800,3073800_21015_0_0.png,left
3073800,3073800_21016_0_0.png,right
3073869,3073869_21015_0_0.png,left
3073869,3073869_21016_0_0.png,right
3073878,3073878_21015_0_0.png,left
3073878,3073878_21016_0_0.png,right
3073968,3073968_21015_1_0.png,left
3073968,3073968_21016_1_0.png,right
3073985,3073985_21015_0_0.png,left
3073985,3073985_21016_0_0.png,right
3074178,3074178_21015_0_0.png,left
3074178,3074178_21016_0_0.png,right
3074181,3074181_21015_0_0.png,left
3074181,3074181_21016_0_0.png,right
3074317,3074317_21015_0_0.png,left
3074317,3074317_21016_0_0.png,right
3074376,3074376_21015_0_0.png,left
3074376,3074376_21016_0_0.png,right
3074422,3074422_21015_0_0.png,left
3074422,3074422_21016_0_0.png,right
3074637,3074637_21015_0_0.png,left
3074637,3074637_21016_0_0.png,right
3074651,3074651_21015_1_0.png,left
3074651,3074651_21016_1_0.png,right
3074668,3074668_21015_0_0.png,left
3074668,3074668_21016_0_0.png,right
3074821,3074821_21015_0_0.png,left
3074821,3074821_21016_0_0.png,right
3074886,3074886_21015_1_0.png,left
3074886,3074886_21016_1_0.png,right
3074956,3074956_21015_0_0.png,left
3074956,3074956_21016_0_0.png,right
3075039,3075039_21015_0_0.png,left
3075039,3075039_21016_0_0.png,right
3075460,3075460_21015_1_0.png,left
3075460,3075460_21016_1_0.png,right
3075561,3075561_21015_0_0.png,left
3075561,3075561_21016_0_0.png,right
3075757,3075757_21015_0_0.png,left
3075757,3075757_21016_0_0.png,right
3075820,3075820_21015_1_0.png,left
3075820,3075820_21016_1_0.png,right
3076062,3076062_21015_0_0.png,left
3076062,3076062_21016_0_0.png,right
3076070,3076070_21015_1_0.png,left
3076070,3076070_21016_1_0.png,right
3076336,3076336_21015_0_0.png,left
3076336,3076336_21016_0_0.png,right
3076358,3076358_21015_0_0.png,left
3076358,3076358_21016_0_0.png,right
3076593,3076593_21015_0_0.png,left
3076593,3076593_21016_0_0.png,right
3076677,3076677_21015_0_0.png,left
3076677,3076677_21016_0_0.png,right
3076706,3076706_21015_0_0.png,left
3076706,3076706_21016_0_0.png,right
3076785,3076785_21015_0_0.png,left
3076785,3076785_21016_0_0.png,right
3077137,3077137_21015_0_0.png,left
3077137,3077137_21016_0_0.png,right
3077349,3077349_21015_0_0.png,left
3077349,3077349_21016_0_0.png,right
3077370,3077370_21015_0_0.png,left
3077370,3077370_21016_0_0.png,right
3077515,3077515_21015_0_0.png,left
3077515,3077515_21016_0_0.png,right
3077697,3077697_21015_0_0.png,left
3077697,3077697_21016_0_0.png,right
3077738,3077738_21015_0_0.png,left
3077738,3077738_21016_0_0.png,right
3077775,3077775_21015_0_0.png,left
3077775,3077775_21016_0_0.png,right
3077789,3077789_21015_0_0.png,left
3077789,3077789_21016_0_0.png,right
3077876,3077876_21015_0_0.png,left
3077876,3077876_21016_0_0.png,right
3078006,3078006_21015_0_0.png,left
3078006,3078006_21016_0_0.png,right
3078286,3078286_21015_0_0.png,left
3078286,3078286_21016_0_0.png,right
3078432,3078432_21015_1_0.png,left
3078432,3078432_21016_1_0.png,right
3078542,3078542_21015_0_0.png,left
3078542,3078542_21016_0_0.png,right
3078615,3078615_21015_0_0.png,left
3078615,3078615_21016_0_0.png,right
3078671,3078671_21015_0_0.png,left
3078671,3078671_21016_0_0.png,right
3078859,3078859_21015_0_0.png,left
3078859,3078859_21016_0_0.png,right
3078946,3078946_21015_0_0.png,left
3078946,3078946_21016_0_0.png,right
3079171,3079171_21015_0_0.png,left
3079171,3079171_21016_0_0.png,right
3079573,3079573_21015_1_0.png,left
3079573,3079573_21016_1_0.png,right
3079674,3079674_21015_0_0.png,left
3079674,3079674_21016_0_0.png,right
3079887,3079887_21015_0_0.png,left
3079887,3079887_21016_0_0.png,right
3079921,3079921_21015_0_0.png,left
3079921,3079921_21016_0_0.png,right
3080052,3080052_21015_0_0.png,left
3080052,3080052_21016_0_0.png,right
3080121,3080121_21015_0_0.png,left
3080121,3080121_21016_0_0.png,right
3080195,3080195_21015_0_0.png,left
3080195,3080195_21016_0_0.png,right
3080327,3080327_21015_0_0.png,left
3080327,3080327_21016_0_0.png,right
3080450,3080450_21015_0_0.png,left
3080450,3080450_21016_0_0.png,right
3080687,3080687_21015_0_0.png,left
3080687,3080687_21016_0_0.png,right
3080754,3080754_21015_1_0.png,left
3080754,3080754_21016_1_0.png,right
3080937,3080937_21015_0_0.png,left
3080937,3080937_21016_0_0.png,right
3081009,3081009_21015_1_0.png,left
3081009,3081009_21016_1_0.png,right
3081080,3081080_21015_1_0.png,left
3081080,3081080_21016_1_0.png,right
3081140,3081140_21015_0_0.png,left
3081140,3081140_21016_0_0.png,right
3081267,3081267_21015_0_0.png,left
3081267,3081267_21016_0_0.png,right
3081365,3081365_21015_1_0.png,left
3081365,3081365_21016_1_0.png,right
3081398,3081398_21015_1_0.png,left
3081398,3081398_21016_1_0.png,right
3081412,3081412_21015_0_0.png,left
3081412,3081412_21016_0_0.png,right
3081479,3081479_21015_1_0.png,left
3081479,3081479_21016_1_0.png,right
3081485,3081485_21015_0_0.png,left
3081485,3081485_21016_0_0.png,right
3081610,3081610_21015_0_0.png,left
3081610,3081610_21016_0_0.png,right
3081661,3081661_21015_1_0.png,left
3081661,3081661_21016_1_0.png,right
3081769,3081769_21015_0_0.png,left
3081769,3081769_21016_0_0.png,right
3081801,3081801_21015_1_0.png,left
3081801,3081801_21016_1_0.png,right
3081860,3081860_21015_1_0.png,left
3081860,3081860_21016_1_0.png,right
3081921,3081921_21015_0_0.png,left
3081921,3081921_21016_0_0.png,right
3082088,3082088_21015_0_0.png,left
3082088,3082088_21016_0_0.png,right
3082148,3082148_21015_0_0.png,left
3082148,3082148_21016_0_0.png,right
3082154,3082154_21015_0_0.png,left
3082154,3082154_21016_0_0.png,right
3082180,3082180_21015_1_0.png,left
3082180,3082180_21016_1_0.png,right
3082298,3082298_21015_0_0.png,left
3082298,3082298_21016_0_0.png,right
3082303,3082303_21015_0_0.png,left
3082303,3082303_21016_0_0.png,right
3082324,3082324_21015_0_0.png,left
3082324,3082324_21016_0_0.png,right
3082812,3082812_21015_0_0.png,left
3082812,3082812_21016_0_0.png,right
3082942,3082942_21015_0_0.png,left
3082942,3082942_21016_0_0.png,right
3083087,3083087_21015_0_0.png,left
3083087,3083087_21016_0_0.png,right
3083617,3083617_21015_0_0.png,left
3083617,3083617_21016_0_0.png,right
3083691,3083691_21015_0_0.png,left
3083691,3083691_21016_0_0.png,right
3083783,3083783_21015_0_0.png,left
3083783,3083783_21016_0_0.png,right
3083890,3083890_21015_1_0.png,left
3083890,3083890_21016_1_0.png,right
3084057,3084057_21015_0_0.png,left
3084057,3084057_21016_0_0.png,right
3084336,3084336_21015_0_0.png,left
3084336,3084336_21016_0_0.png,right
3084873,3084873_21015_0_0.png,left
3084873,3084873_21016_0_0.png,right
3084884,3084884_21015_0_0.png,left
3084884,3084884_21016_0_0.png,right
3084917,3084917_21015_1_0.png,left
3084917,3084917_21016_1_0.png,right
3084991,3084991_21015_0_0.png,left
3084991,3084991_21016_0_0.png,right
3085043,3085043_21015_0_0.png,left
3085043,3085043_21016_0_0.png,right
3085051,3085051_21015_0_0.png,left
3085051,3085051_21016_0_0.png,right
3085107,3085107_21015_0_0.png,left
3085107,3085107_21016_0_0.png,right
3085110,3085110_21015_0_0.png,left
3085110,3085110_21016_0_0.png,right
3085161,3085161_21015_0_0.png,left
3085161,3085161_21016_0_0.png,right
3085319,3085319_21015_0_0.png,left
3085319,3085319_21016_0_0.png,right
3085409,3085409_21015_0_0.png,left
3085409,3085409_21016_0_0.png,right
3085432,3085432_21015_0_0.png,left
3085432,3085432_21016_0_0.png,right
3085578,3085578_21015_1_0.png,left
3085578,3085578_21016_1_0.png,right
3085640,3085640_21015_0_0.png,left
3085640,3085640_21016_0_0.png,right
3085747,3085747_21015_0_0.png,left
3085747,3085747_21016_0_1.png,right
3085792,3085792_21015_1_0.png,left
3085792,3085792_21016_1_0.png,right
3085804,3085804_21015_0_0.png,left
3085804,3085804_21016_0_0.png,right
3086066,3086066_21015_0_0.png,left
3086066,3086066_21016_0_0.png,right
3086073,3086073_21015_0_0.png,left
3086073,3086073_21016_0_0.png,right
3086446,3086446_21015_1_0.png,left
3086446,3086446_21016_1_0.png,right
3086475,3086475_21015_1_0.png,left
3086475,3086475_21016_1_0.png,right
3086525,3086525_21015_0_0.png,left
3086525,3086525_21016_0_0.png,right
3086563,3086563_21015_0_0.png,left
3086563,3086563_21016_0_0.png,right
3086670,3086670_21015_0_0.png,left
3086670,3086670_21016_0_0.png,right
3086777,3086777_21015_1_0.png,left
3086777,3086777_21016_1_0.png,right
3086907,3086907_21015_0_0.png,left
3086907,3086907_21016_0_0.png,right
3086936,3086936_21015_0_0.png,left
3086936,3086936_21016_0_0.png,right
3087034,3087034_21015_0_0.png,left
3087034,3087034_21016_0_0.png,right
3087123,3087123_21015_1_0.png,left
3087123,3087123_21016_1_0.png,right
3087347,3087347_21015_0_0.png,left
3087347,3087347_21016_0_0.png,right
3087462,3087462_21015_1_0.png,left
3087462,3087462_21016_1_0.png,right
3087690,3087690_21015_0_0.png,left
3087690,3087690_21016_0_0.png,right
3087728,3087728_21015_1_0.png,left
3087728,3087728_21016_1_0.png,right
3087807,3087807_21015_1_0.png,left
3087807,3087807_21016_1_0.png,right
3087858,3087858_21015_0_0.png,left
3087858,3087858_21016_0_0.png,right
3087971,3087971_21015_0_0.png,left
3087971,3087971_21016_0_0.png,right
3088181,3088181_21015_0_0.png,left
3088181,3088181_21016_0_0.png,right
